genre,time_bin,x_centered,y_centered,z_centered
salsa,49.4000,1.8943,7.7868,-0.8545
salsa,49.5000,1.7118,7.7589,-0.8324
salsa,49.6000,1.8086,7.8961,-0.8552
salsa,49.7000,1.5455,7.8303,-0.7966
salsa,49.8000,1.5924,7.8840,-0.7964
salsa,49.9000,1.9532,8.0955,-0.8849
salsa,50.0000,1.4152,7.9020,-0.7862
salsa,50.1000,1.9939,8.2480,-0.8823
salsa,50.2000,1.6369,8.1618,-0.8145
salsa,50.3000,1.6202,8.2070,-0.8142
salsa,50.4000,1.8645,8.3797,-0.8838
salsa,50.5000,1.7222,8.3756,-0.8518
salsa,50.6000,1.8615,8.5590,-0.8785
salsa,50.7000,1.6262,8.5908,-0.8183
salsa,50.8000,1.7391,8.6757,-0.8298
salsa,50.9000,2.2101,8.8204,-0.9063
salsa,51.0000,1.8164,8.5873,-0.8135
salsa,51.1000,2.3251,8.8431,-0.9014
salsa,51.2000,1.9305,8.7661,-0.8283
salsa,51.3000,2.0499,8.8712,-0.8634
salsa,51.4000,2.0499,8.8831,-0.8543
salsa,51.5000,2.0328,8.8927,-0.8559
salsa,51.6000,2.0347,8.9604,-0.8720
salsa,51.7000,2.0118,9.0424,-0.8890
salsa,51.8000,1.8676,9.0408,-0.8744
salsa,51.9000,2.2226,9.2752,-0.9445
salsa,52.0000,1.6117,9.0976,-0.8550
salsa,52.1000,2.1002,9.4417,-0.9510
salsa,52.2000,1.6934,9.2972,-0.8811
salsa,52.3000,1.8095,9.3784,-0.9070
salsa,52.4000,1.7704,9.4396,-0.9137
salsa,52.5000,1.6795,9.4756,-0.9039
salsa,52.6000,1.6088,9.4856,-0.8802
salsa,52.7000,1.5694,9.4439,-0.8641
salsa,52.8000,1.4617,9.2722,-0.8326
salsa,52.9000,1.8706,9.3654,-0.9093
salsa,53.0000,1.3961,8.9578,-0.8150
salsa,53.1000,1.9804,9.1682,-0.9002
salsa,53.2000,1.6759,8.8684,-0.8148
salsa,53.3000,1.8640,8.8363,-0.8170
salsa,53.4000,1.9280,8.7799,-0.8054
salsa,53.5000,1.9805,8.7700,-0.8085
salsa,53.6000,2.0394,8.7487,-0.8125
salsa,53.7000,2.0492,8.7493,-0.8104
salsa,53.8000,1.9118,8.6793,-0.7892
salsa,53.9000,2.2925,8.9036,-0.8713
salsa,54.0000,1.8067,8.5769,-0.7625
salsa,54.1000,2.2970,8.9305,-0.8633
salsa,54.2000,1.8593,8.7327,-0.7896
salsa,54.3000,1.8841,8.8689,-0.8288
salsa,54.4000,1.8342,8.9351,-0.8445
salsa,54.5000,1.8260,9.0350,-0.8365
salsa,54.6000,1.8160,9.1820,-0.8393
salsa,54.7000,1.7716,9.3439,-0.8365
salsa,54.8000,1.6279,9.4109,-0.8201
salsa,54.9000,1.9791,9.7844,-0.9215
salsa,55.0000,1.4862,9.4762,-0.8250
salsa,55.1000,1.9980,9.7371,-0.9192
salsa,55.2000,1.5783,9.4468,-0.8289
salsa,55.3000,1.6176,9.5423,-0.8620
salsa,55.4000,1.5560,9.5427,-0.8657
salsa,55.5000,1.5129,9.5318,-0.8499
salsa,55.6000,1.5012,9.5641,-0.8335
salsa,55.7000,1.4460,9.6282,-0.8343
salsa,55.8000,1.2583,9.6337,-0.8132
salsa,55.9000,1.6384,9.9776,-0.8996
salsa,56.0000,1.0699,9.6456,-0.8022
salsa,56.1000,1.7003,9.9853,-0.9095
salsa,56.2000,1.2889,9.6866,-0.8417
salsa,56.3000,1.4489,9.7626,-0.8676
salsa,56.4000,1.5109,9.7771,-0.8746
salsa,56.5000,1.5967,9.7833,-0.8787
salsa,56.6000,1.6890,9.7457,-0.8842
salsa,56.7000,1.7815,9.7367,-0.8890
salsa,56.8000,1.7534,9.5788,-0.8493
salsa,56.9000,2.2199,9.7912,-0.9298
salsa,57.0000,1.6413,9.4231,-0.8289
salsa,57.1000,2.2591,9.6772,-0.9293
salsa,57.2000,1.8407,9.2889,-0.8414
salsa,57.3000,1.9450,9.3702,-0.8635
salsa,57.4000,1.9787,9.4217,-0.8750
salsa,57.5000,2.0173,9.4508,-0.8990
salsa,57.6000,2.0335,9.4470,-0.9047
salsa,57.7000,2.0104,9.4438,-0.9057
salsa,57.8000,1.8612,9.3549,-0.8861
salsa,57.9000,2.2406,9.6788,-0.9724
salsa,58.0000,1.6041,9.5164,-0.8849
salsa,58.1000,2.2092,9.8463,-0.9865
salsa,58.2000,1.8500,9.6901,-0.9200
salsa,58.3000,1.9443,9.7761,-0.9479
salsa,58.4000,1.9245,9.6996,-0.9406
salsa,58.5000,1.9103,9.6732,-0.9394
salsa,58.6000,1.8844,9.6885,-0.9377
salsa,58.7000,1.8547,9.6898,-0.9376
salsa,58.8000,1.7614,9.6590,-0.9255
salsa,58.9000,2.1782,9.9243,-1.0244
salsa,59.0000,1.6165,9.7213,-0.9651
salsa,59.1000,2.2826,9.9097,-1.0707
salsa,59.2000,1.9408,9.7107,-1.0190
salsa,59.3000,2.1400,9.7471,-1.0303
salsa,59.4000,2.1411,9.6781,-1.0252
salsa,59.5000,2.1337,9.6511,-1.0212
salsa,59.6000,2.1357,9.6728,-1.0200
salsa,59.7000,2.1120,9.7091,-1.0152
salsa,59.8000,1.9617,9.6120,-0.9786
salsa,59.9000,2.3538,9.7705,-1.0557
salsa,60.0000,1.7308,9.4840,-0.9522
silence,0.0000,0.5183,5.7294,-0.8790
silence,0.1000,0.6776,6.2887,-1.0410
silence,0.2000,0.5559,5.9191,-0.9379
silence,0.3000,0.5906,6.1189,-0.9700
silence,0.4000,0.7015,5.9508,-0.9751
silence,0.5000,0.6747,6.1130,-0.9223
silence,0.6000,0.7518,5.9395,-0.9780
silence,0.7000,0.6897,6.1090,-0.9607
silence,0.8000,0.6830,5.9617,-0.9250
silence,0.9000,0.7769,6.3700,-1.0330
silence,1.0000,0.6171,5.8159,-0.8531
silence,1.1000,0.7235,6.3692,-1.0281
silence,1.2000,0.6210,6.0223,-0.9235
silence,1.3000,0.6284,6.2308,-0.9599
silence,1.4000,0.6786,6.1243,-0.9734
silence,1.5000,0.6163,6.2569,-0.9129
silence,1.6000,0.6756,6.1345,-0.9726
silence,1.7000,0.6046,6.2420,-0.9488
silence,1.8000,0.5901,6.0416,-0.9121
silence,1.9000,0.7285,6.3660,-1.0138
silence,2.0000,0.6412,5.8821,-0.8390
silence,2.1000,0.7807,6.3770,-1.0095
silence,2.2000,0.7031,6.0140,-0.9026
silence,2.3000,0.7411,6.1035,-0.9180
silence,2.4000,0.8362,5.9108,-0.9274
silence,2.5000,0.8148,5.9807,-0.8759
silence,2.6000,0.8878,5.7614,-0.9365
silence,2.7000,0.8232,5.8024,-0.9234
silence,2.8000,0.8035,5.5994,-0.8948
silence,2.9000,0.9057,5.8691,-0.9993
silence,3.0000,0.8065,5.3643,-0.8210
silence,3.1000,0.9374,5.7763,-0.9985
silence,3.2000,0.8437,5.3744,-0.8985
silence,3.3000,0.8621,5.4855,-0.9255
silence,3.4000,0.9014,5.3478,-0.9437
silence,3.5000,0.8442,5.5147,-0.8992
silence,3.6000,0.8508,5.4000,-0.9513
silence,3.7000,0.8045,5.5956,-0.9387
silence,3.8000,0.8138,5.4737,-0.9033
silence,3.9000,0.9130,5.8578,-1.0084
silence,4.0000,0.8268,5.3973,-0.8364
silence,4.1000,0.8235,5.9699,-1.0265
silence,4.2000,0.8176,5.6646,-0.9050
silence,4.3000,0.8497,5.9377,-0.9351
silence,4.4000,0.8307,5.9074,-0.9636
silence,4.5000,0.8878,6.1662,-0.9044
silence,4.6000,0.8547,6.0576,-0.9662
silence,4.7000,0.8943,6.2456,-0.9342
silence,4.8000,0.8566,6.1174,-0.9161
silence,4.9000,0.8463,6.5331,-1.0423
silence,5.0000,0.8326,6.0151,-0.8574
silence,5.1000,0.8671,6.5856,-1.0433
silence,5.2000,0.8852,6.1949,-0.9212
silence,5.3000,0.8906,6.3585,-0.9481
silence,5.4000,0.8692,6.1804,-0.9725
silence,5.5000,0.8713,6.3278,-0.9024
silence,5.6000,0.8855,6.1062,-0.9579
silence,5.7000,0.9126,6.2393,-0.9216
silence,5.8000,0.8894,6.0224,-0.8772
silence,5.9000,0.8842,6.3278,-0.9868
silence,6.0000,0.8465,5.7862,-0.7857
silence,6.1000,0.9126,6.2769,-0.9796
silence,6.2000,0.8958,5.9159,-0.8551
silence,6.3000,0.8997,6.0773,-0.8791
silence,6.4000,0.8795,5.8807,-0.8977
silence,6.5000,0.8646,6.0937,-0.8313
silence,6.6000,0.8775,5.8486,-0.8883
silence,6.7000,0.9086,6.0520,-0.8686
silence,6.8000,0.9010,5.9044,-0.8380
silence,6.9000,0.8925,6.3207,-0.9696
silence,7.0000,0.8369,5.9347,-0.7918
silence,7.1000,0.9065,6.4715,-0.9876
silence,7.2000,0.9082,6.1589,-0.8626
silence,7.3000,0.9290,6.3623,-0.8960
silence,7.4000,0.8886,6.1960,-0.9221
silence,7.5000,0.8719,6.4914,-0.8614
silence,7.6000,0.8559,6.2705,-0.9201
silence,7.7000,0.9231,6.5067,-0.8966
silence,7.8000,0.9325,6.3895,-0.8701
silence,7.9000,0.9594,6.8298,-1.0090
silence,8.0000,0.9528,6.4188,-0.8385
silence,8.1000,0.8716,7.0280,-1.0132
silence,8.2000,0.8906,6.7101,-0.8991
silence,8.3000,0.9222,6.8908,-0.9339
silence,8.4000,0.8643,6.7276,-0.9541
silence,8.5000,1.0244,6.8764,-0.9251
silence,8.6000,0.8727,6.7873,-0.9558
silence,8.7000,0.9790,7.0269,-0.9408
silence,8.8000,0.9533,6.9108,-0.9059
silence,8.9000,0.9088,7.2082,-1.0094
silence,9.0000,0.9596,6.7029,-0.8345
silence,9.1000,0.8596,7.1850,-0.9961
silence,9.2000,0.8838,6.9200,-0.8803
silence,9.3000,0.8928,7.0764,-0.9078
silence,9.4000,0.8039,6.8903,-0.9152
silence,9.5000,0.9927,7.0408,-0.8893
silence,9.6000,0.8311,6.9772,-0.9217
silence,9.7000,0.9505,7.1732,-0.9132
silence,9.8000,0.9773,7.0108,-0.8695
silence,9.9000,0.9825,7.3092,-0.9864
silence,10.0000,1.0576,6.7069,-0.8047
silence,10.1000,0.9695,7.2371,-0.9744
silence,10.2000,0.9679,6.9395,-0.8570
silence,10.3000,0.9704,7.1366,-0.8939
silence,10.4000,0.8323,6.9301,-0.9048
silence,10.5000,0.9925,7.0504,-0.8822
silence,10.6000,0.8033,6.9451,-0.9107
silence,10.7000,0.8967,7.1596,-0.9046
silence,10.8000,0.8759,7.0020,-0.8726
silence,10.9000,0.8914,7.3445,-0.9934
silence,11.0000,1.0137,6.8027,-0.8240
silence,11.1000,0.9909,7.4059,-1.0060
silence,11.2000,1.0547,7.0639,-0.8881
silence,11.3000,1.1041,7.2253,-0.9331
silence,11.4000,1.0048,7.0167,-0.9460
silence,11.5000,1.1565,7.1598,-0.9144
silence,11.6000,0.9889,7.0178,-0.9311
silence,11.7000,1.0517,7.2119,-0.9211
silence,11.8000,1.0026,6.9939,-0.8839
silence,11.9000,0.9928,7.3877,-1.0018
silence,12.0000,1.0550,6.6623,-0.8094
silence,12.1000,1.0174,7.3578,-0.9998
silence,12.2000,1.0364,6.9067,-0.8762
silence,12.3000,1.0821,7.1241,-0.9160
silence,12.4000,0.9903,6.9443,-0.9241
silence,12.5000,1.1644,7.0851,-0.9075
silence,12.6000,1.0133,7.0043,-0.9364
silence,12.7000,1.1053,7.2370,-0.9338
silence,12.8000,1.0799,7.0300,-0.8941
silence,12.9000,1.0712,7.4611,-1.0192
silence,13.0000,1.1180,6.7539,-0.8397
silence,13.1000,1.0929,7.5224,-1.0225
silence,13.2000,1.1037,7.1439,-0.8990
silence,13.3000,1.1296,7.3775,-0.9283
silence,13.4000,1.0358,7.1323,-0.9341
silence,13.5000,1.2450,7.2995,-0.9129
silence,13.6000,1.0884,7.1778,-0.9383
silence,13.7000,1.1809,7.5194,-0.9430
silence,13.8000,1.1630,7.3802,-0.9174
silence,13.9000,1.1710,7.8251,-1.0495
silence,14.0000,1.2421,7.1555,-0.8674
silence,14.1000,1.2137,7.8472,-1.0441
silence,14.2000,1.2460,7.4623,-0.9154
silence,14.3000,1.2863,7.6870,-0.9525
silence,14.4000,1.1781,7.4453,-0.9666
silence,14.5000,1.3424,7.6394,-0.9506
silence,14.6000,1.1526,7.4917,-0.9683
silence,14.7000,1.2361,7.7610,-0.9638
silence,14.8000,1.1800,7.5364,-0.9267
silence,14.9000,1.1449,7.9017,-1.0543
silence,15.0000,1.2684,7.2619,-0.8734
silence,15.1000,1.2199,7.9527,-1.0610
silence,15.2000,1.2914,7.6117,-0.9374
silence,15.3000,1.3316,7.8354,-0.9672
silence,15.4000,1.2270,7.5845,-0.9647
silence,15.5000,1.4223,7.8177,-0.9420
silence,15.6000,1.2389,7.6055,-0.9711
silence,15.7000,1.3147,7.9448,-0.9751
silence,15.8000,1.2473,7.7595,-0.9323
silence,15.9000,1.2153,8.1621,-1.0503
silence,16.0000,1.2794,7.5265,-0.8723
silence,16.1000,1.2388,8.2755,-1.0668
silence,16.2000,1.1887,7.9328,-0.9079
silence,16.3000,1.1929,8.2284,-0.9442
silence,16.4000,1.1077,8.0452,-0.9780
silence,16.5000,1.2071,8.2428,-0.9413
silence,16.6000,1.0236,8.1101,-0.9683
silence,16.7000,1.0395,8.3774,-0.9335
silence,16.8000,0.9823,8.1878,-0.8940
silence,16.9000,1.0332,8.6776,-1.0446
silence,17.0000,1.0349,7.9194,-0.8505
silence,17.1000,1.0415,8.6804,-1.0547
silence,17.2000,0.9887,8.2034,-0.9108
silence,17.3000,1.0258,8.4316,-0.9503
silence,17.4000,1.0065,8.2046,-0.9847
silence,17.5000,1.1913,8.3664,-0.9407
silence,17.6000,1.0720,8.1850,-0.9786
silence,17.7000,1.1338,8.4412,-0.9476
silence,17.8000,1.1178,8.2409,-0.9224
silence,17.9000,1.1757,8.7079,-1.0776
silence,18.0000,1.2116,7.9631,-0.8821
silence,18.1000,1.1760,8.6875,-1.0708
silence,18.2000,1.1183,8.1456,-0.9148
silence,18.3000,1.1499,8.2986,-0.9453
silence,18.4000,1.0829,8.0275,-0.9875
silence,18.5000,1.2088,8.1523,-0.9463
silence,18.6000,1.0477,7.9059,-0.9803
silence,18.7000,1.0951,8.0675,-0.9401
silence,18.8000,1.0551,7.7796,-0.9092
silence,18.9000,1.0748,8.2515,-1.0661
silence,19.0000,1.0740,7.3827,-0.8729
silence,19.1000,1.0286,8.1708,-1.0617
silence,19.2000,0.9836,7.6164,-0.9045
silence,19.3000,1.0086,7.8085,-0.9337
silence,19.4000,0.9777,7.5839,-0.9683
silence,19.5000,1.1366,7.6662,-0.9222
silence,19.6000,0.9807,7.5390,-0.9603
silence,19.7000,1.0533,7.6491,-0.9190
silence,19.8000,1.0530,7.3484,-0.8780
silence,19.9000,1.0789,7.8302,-1.0342
silence,20.0000,1.0939,6.9715,-0.8330
silence,20.1000,1.0325,7.7527,-1.0326
silence,20.2000,0.9781,7.2295,-0.8733
silence,20.3000,0.9911,7.4163,-0.9076
silence,20.4000,0.9168,7.2328,-0.9503
silence,20.5000,1.0872,7.2995,-0.9059
silence,20.6000,0.9019,7.2184,-0.9541
silence,20.7000,0.9718,7.4024,-0.9154
silence,20.8000,0.9902,7.2206,-0.8745
silence,20.9000,1.0407,7.7465,-1.0222
silence,21.0000,1.0777,7.0750,-0.8226
silence,21.1000,0.9894,7.9117,-1.0263
silence,21.2000,0.9206,7.5461,-0.8744
silence,21.3000,0.9049,7.8433,-0.9124
silence,21.4000,0.8286,7.7431,-0.9589
silence,21.5000,1.0044,7.9089,-0.9209
silence,21.6000,0.8457,7.7826,-0.9626
silence,21.7000,0.9147,7.9451,-0.9213
silence,21.8000,0.9174,7.7599,-0.8907
silence,21.9000,0.9666,8.2088,-1.0366
silence,22.0000,1.0509,7.5833,-0.8404
silence,22.1000,1.0118,8.2615,-1.0274
silence,22.2000,1.0257,7.8878,-0.8798
silence,22.3000,1.0860,8.1271,-0.9226
silence,22.4000,1.0760,8.0033,-0.9742
silence,22.5000,1.2605,8.1445,-0.9435
silence,22.6000,1.1040,8.0650,-0.9962
silence,22.7000,1.0992,8.2842,-0.9635
silence,22.8000,1.0105,8.1624,-0.9364
silence,22.9000,1.0248,8.5781,-1.0904
silence,23.0000,1.0348,7.9802,-0.8923
silence,23.1000,1.0220,8.5463,-1.0788
silence,23.2000,1.0147,8.1705,-0.9256
silence,23.3000,1.0674,8.3771,-0.9649
silence,23.4000,1.0411,8.2881,-1.0184
silence,23.5000,1.2073,8.4355,-0.9705
silence,23.6000,1.0363,8.2777,-1.0085
silence,23.7000,1.0831,8.3896,-0.9538
silence,23.8000,1.0607,8.2389,-0.9214
silence,23.9000,1.0607,8.5424,-1.0851
silence,24.0000,1.1324,8.0754,-0.8988
silence,24.1000,1.0415,8.5662,-1.0976
silence,24.2000,1.0190,8.2853,-0.9431
silence,24.3000,1.0528,8.4391,-0.9742
silence,24.4000,1.0000,8.3440,-1.0204
silence,24.5000,1.1592,8.4515,-0.9716
silence,24.6000,0.9844,8.3604,-1.0143
silence,24.7000,1.0393,8.4567,-0.9673
silence,24.8000,1.0112,8.3136,-0.9374
silence,24.9000,0.9942,8.6062,-1.0988
silence,25.0000,1.0414,8.1347,-0.9060
silence,25.1000,0.9622,8.5676,-1.1077
silence,25.2000,0.9535,8.2296,-0.9378
silence,25.3000,0.9696,8.3415,-0.9709
silence,25.4000,0.8961,8.2144,-1.0218
silence,25.5000,1.0452,8.2970,-0.9796
silence,25.6000,0.8756,8.1802,-1.0325
silence,25.7000,0.9127,8.2979,-0.9924
silence,25.8000,0.8471,8.1577,-0.9596
silence,25.9000,0.8312,8.3697,-1.1156
silence,26.0000,0.8619,7.9604,-0.9190
silence,26.1000,0.8025,8.3455,-1.1183
silence,26.2000,0.7582,8.0477,-0.9544
silence,26.3000,0.7636,8.1514,-0.9890
silence,26.4000,0.7689,8.0200,-1.0275
silence,26.5000,0.7617,8.0725,-1.0050
silence,26.6000,0.7324,8.0866,-1.0363
silence,26.7000,0.7250,8.2947,-1.0295
silence,26.8000,0.6896,8.2148,-1.0061
silence,26.9000,0.7175,8.4901,-1.1578
silence,27.0000,0.7510,8.0660,-0.9744
silence,27.1000,0.7229,8.4329,-1.1570
silence,27.2000,0.6941,8.1051,-1.0027
silence,27.3000,0.7157,8.1850,-1.0316
silence,27.4000,0.7174,8.0421,-1.0668
silence,27.5000,0.7490,8.0923,-1.0446
silence,27.6000,0.7768,8.0635,-1.0629
silence,27.7000,0.8196,8.1815,-1.0227
silence,27.8000,0.8192,8.0371,-0.9983
silence,27.9000,0.8587,8.2669,-1.1498
silence,28.0000,0.8585,7.7690,-0.9479
silence,28.1000,0.8018,8.0718,-1.1247
silence,28.2000,0.7718,7.7130,-0.9627
silence,28.3000,0.8046,7.8144,-0.9896
silence,28.4000,0.8026,7.6638,-1.0270
silence,28.5000,0.8191,7.7029,-1.0044
silence,28.6000,0.8432,7.6187,-1.0111
silence,28.7000,0.8689,7.7332,-0.9732
silence,28.8000,0.8545,7.5350,-0.9366
silence,28.9000,0.8909,7.7946,-1.0864
silence,29.0000,0.8953,7.2954,-0.8906
silence,29.1000,0.8511,7.7728,-1.0855
silence,29.2000,0.7842,7.4534,-0.9252
silence,29.3000,0.7931,7.6448,-0.9594
silence,29.4000,0.7770,7.5687,-1.0033
silence,29.5000,0.7541,7.6807,-0.9987
silence,29.6000,0.7536,7.6466,-1.0143
silence,29.7000,0.7752,7.7984,-0.9712
silence,29.8000,0.7613,7.6461,-0.9442
silence,29.9000,0.7964,7.9874,-1.1060
silence,30.0000,0.8263,7.5067,-0.9173
silence,30.1000,0.8145,8.0704,-1.1253
silence,30.2000,0.8116,7.7580,-0.9781
silence,30.3000,0.8428,7.9132,-1.0062
silence,30.4000,0.8360,7.7154,-1.0337
silence,30.5000,0.8490,7.7551,-1.0155
silence,30.6000,0.8658,7.6867,-1.0350
silence,30.7000,0.8918,7.8421,-1.0061
silence,30.8000,0.8702,7.6692,-0.9827
silence,30.9000,0.8969,8.0206,-1.1420
silence,31.0000,0.9303,7.5553,-0.9584
silence,31.1000,0.9008,8.0336,-1.1556
silence,31.2000,0.8455,7.7550,-1.0104
silence,31.3000,0.8802,7.9793,-1.0495
silence,31.4000,0.9032,7.8360,-1.0848
silence,31.5000,0.9164,7.9370,-1.0648
silence,31.6000,0.9190,7.8793,-1.0683
silence,31.7000,0.9311,8.0542,-1.0157
silence,31.8000,0.8875,7.8841,-0.9726
silence,31.9000,0.8962,8.1410,-1.1188
silence,32.0000,0.9223,7.7120,-0.9175
silence,32.1000,0.8768,8.1179,-1.1133
silence,32.2000,0.8587,7.9092,-0.9588
silence,32.3000,0.8776,8.1227,-0.9853
silence,32.4000,0.8688,7.9727,-1.0147
silence,32.5000,0.8495,8.0759,-0.9975
silence,32.6000,0.8340,7.9903,-1.0055
silence,32.7000,0.8373,8.1449,-0.9698
silence,32.8000,0.8239,7.9556,-0.9371
silence,32.9000,0.8626,8.0833,-1.0911
silence,33.0000,0.9496,7.7386,-0.8931
silence,33.1000,0.9165,8.0199,-1.0904
silence,33.2000,0.9366,7.8326,-0.9348
silence,33.3000,0.9924,7.9596,-0.9641
silence,33.4000,0.9982,7.7536,-1.0026
silence,33.5000,0.9973,7.7996,-0.9913
silence,33.6000,0.9797,7.6988,-1.0106
silence,33.7000,1.0031,7.8944,-0.9781
silence,33.8000,0.9795,7.7933,-0.9467
silence,33.9000,0.9574,8.0583,-1.1075
silence,34.0000,0.9964,7.7344,-0.9059
silence,34.1000,0.8951,8.0450,-1.1015
silence,34.2000,0.8668,7.8215,-0.9425
silence,34.3000,0.8773,7.9391,-0.9728
silence,34.4000,0.8583,7.7973,-1.0072
silence,34.5000,0.8583,7.8834,-0.9904
silence,34.6000,0.8320,7.8654,-1.0053
silence,34.7000,0.8205,8.0138,-0.9714
silence,34.8000,0.7630,7.8818,-0.9347
silence,34.9000,0.7272,8.0928,-1.0873
silence,35.0000,0.8195,7.8446,-0.8897
silence,35.1000,0.7815,8.1589,-1.0796
silence,35.2000,0.8580,8.0090,-0.9286
silence,35.3000,0.9194,8.1532,-0.9598
silence,35.4000,0.9233,8.0486,-0.9929
silence,35.5000,0.9403,8.1273,-0.9758
silence,35.6000,0.9156,8.0871,-0.9959
silence,35.7000,0.9169,8.2328,-0.9659
silence,35.8000,0.9171,8.0989,-0.9310
silence,35.9000,0.9327,8.2544,-1.0841
silence,36.0000,1.0264,8.0047,-0.8929
silence,36.1000,0.9579,8.2770,-1.0946
silence,36.2000,0.9703,8.1405,-0.9436
silence,36.3000,0.9844,8.2563,-0.9807
silence,36.4000,0.9559,8.0539,-1.0236
silence,36.5000,0.9253,8.0474,-1.0084
silence,36.6000,0.8924,7.8953,-1.0159
silence,36.7000,0.8885,8.0052,-0.9714
silence,36.8000,0.8736,7.8963,-0.9437
silence,36.9000,0.8437,8.0455,-1.1032
silence,37.0000,0.9656,7.8808,-0.9120
silence,37.1000,0.8492,8.1077,-1.1003
silence,37.2000,0.8765,7.9758,-0.9415
silence,37.3000,0.8917,8.1026,-0.9793
silence,37.4000,0.8572,8.0214,-1.0209
silence,37.5000,0.8465,8.0903,-1.0056
silence,37.6000,0.8520,8.0481,-1.0319
silence,37.7000,0.8679,8.2071,-1.0010
silence,37.8000,0.8815,8.1413,-0.9734
silence,37.9000,0.9052,8.3205,-1.1281
silence,38.0000,0.9848,8.1437,-0.9240
silence,38.1000,0.8792,8.3652,-1.1137
silence,38.2000,0.8680,8.2203,-0.9484
silence,38.3000,0.8708,8.3370,-0.9819
silence,38.4000,0.8659,8.2397,-1.0207
silence,38.5000,0.8399,8.3118,-1.0037
silence,38.6000,0.8224,8.2834,-1.0235
silence,38.7000,0.8499,8.3903,-0.9758
silence,38.8000,0.8544,8.2721,-0.9418
silence,38.9000,0.8716,8.4061,-1.1027
silence,39.0000,0.9734,8.2270,-0.9138
silence,39.1000,0.8931,8.3974,-1.1114
silence,39.2000,0.8955,8.2372,-0.9491
silence,39.3000,0.9143,8.3466,-0.9754
silence,39.4000,0.9146,8.2511,-1.0132
silence,39.5000,0.9691,8.3077,-0.9954
silence,39.6000,0.9857,8.2708,-1.0208
silence,39.7000,1.0230,8.3695,-0.9892
silence,39.8000,1.0387,8.2531,-0.9527
silence,39.9000,1.0517,8.3788,-1.1008
silence,40.0000,1.1332,8.2374,-0.9083
silence,40.1000,1.0268,8.4115,-1.0933
silence,40.2000,1.0266,8.2864,-0.9340
silence,40.3000,1.0344,8.4003,-0.9528
silence,40.4000,1.0221,8.3367,-0.9877
silence,40.5000,1.0458,8.4019,-0.9723
silence,40.6000,1.0555,8.3687,-0.9924
silence,40.7000,1.0765,8.5277,-0.9602
silence,40.8000,1.0495,8.4767,-0.9380
silence,40.9000,1.0457,8.5725,-1.0970
silence,41.0000,1.1107,8.3634,-0.9095
silence,41.1000,1.0508,8.3938,-1.0842
silence,41.2000,1.0698,8.1831,-0.9299
silence,41.3000,1.1170,8.2203,-0.9637
silence,41.4000,1.1191,8.0805,-1.0006
silence,41.5000,1.1213,8.1342,-0.9834
silence,41.6000,1.1445,8.0434,-1.0034
silence,41.7000,1.1651,8.1563,-0.9720
silence,41.8000,1.1406,8.0181,-0.9474
silence,41.9000,1.1169,8.0870,-1.1070
silence,42.0000,1.2057,7.8850,-0.9210
silence,42.1000,1.1254,8.0896,-1.1148
silence,42.2000,1.1312,7.9872,-0.9694
silence,42.3000,1.1352,8.1364,-1.0037
silence,42.4000,1.1097,8.0577,-1.0508
silence,42.5000,1.1180,8.1325,-1.0342
silence,42.6000,1.1372,8.0472,-1.0525
silence,42.7000,1.1558,8.1890,-1.0174
silence,42.8000,1.1515,8.0882,-0.9903
silence,42.9000,1.1613,8.2967,-1.1445
silence,43.0000,1.2404,8.1340,-0.9772
silence,43.1000,1.1809,8.3941,-1.1814
silence,43.2000,1.1720,8.2424,-1.0416
silence,43.3000,1.1624,8.3039,-1.0636
silence,43.4000,1.1392,8.1364,-1.0998
silence,43.5000,1.1237,8.1340,-1.0722
silence,43.6000,1.1139,8.0263,-1.0858
silence,43.7000,1.0971,8.0910,-1.0502
silence,43.8000,1.0803,7.9724,-1.0198
silence,43.9000,1.0869,8.0678,-1.1635
silence,44.0000,1.1573,7.8238,-0.9819
silence,44.1000,1.0550,7.9917,-1.1674
silence,44.2000,1.0442,7.8147,-1.0273
silence,44.3000,1.0325,7.8298,-1.0477
silence,44.4000,1.0355,7.6898,-1.0886
silence,44.5000,1.0643,7.6998,-1.0706
silence,44.6000,1.0985,7.6280,-1.0931
silence,44.7000,1.1321,7.6500,-1.0527
silence,44.8000,1.1453,7.4822,-1.0242
silence,44.9000,1.1619,7.5337,-1.1593
silence,45.0000,1.2809,7.3980,-0.9801
silence,45.1000,1.1935,7.6166,-1.1633
silence,45.2000,1.2088,7.5783,-1.0257
silence,45.3000,1.2089,7.7280,-1.0531
silence,45.4000,1.1883,7.7016,-1.1002
silence,45.5000,1.1729,7.8032,-1.0897
silence,45.6000,1.1533,7.7774,-1.1086
silence,45.7000,1.1346,7.8776,-1.0737
silence,45.8000,1.1246,7.8322,-1.0615
silence,45.9000,1.1109,8.0341,-1.2140
silence,46.0000,1.2285,7.8618,-1.0366
silence,46.1000,1.1305,8.1353,-1.2177
silence,46.2000,1.1321,8.0131,-1.0698
silence,46.3000,1.1240,8.1256,-1.0963
silence,46.4000,1.1292,8.0909,-1.1392
silence,46.5000,1.1165,8.1322,-1.1171
silence,46.6000,1.1402,8.0872,-1.1295
silence,46.7000,1.1524,8.1252,-1.0825
silence,46.8000,1.1734,8.0511,-1.0592
silence,46.9000,1.1952,8.2550,-1.2005
